8f115ad8-d1d5-4c41-9f61-0b74fba50ee0,129 Shirley St (St Eyre),Port Augusta West,SA,5700,2016-03-07 02:10:50,2016-03-07 02:10:50,726be070-b520-11e5-9464-5b3f2a16f175,336220a1-c265-4ea6-9d16-e4ca647f2843,49
920ee540-5cf2-4e59-a06f-1565638ffce5,117 Shirley St (St Eyre),Port Augusta West,SA,5700,2016-03-07 01:56:42,2016-03-07 01:56:42,726be070-b520-11e5-9464-5b3f2a16f175,c773bb24-a696-4f15-a0af-2c94e6bb8aa6,49
9231ef0a-b2ae-4320-939f-2e54ac9e5e4b,Lt 24 Hidden valley Lane,Port lincoln,South australia,5606,2017-03-07 00:59:14,2017-03-07 00:59:14,726be070-b520-11e5-9464-5b3f2a16f175,9f084bcc-2267-481b-bbe1-282b14ce40b6,50
92b381e4-25e3-4a4e-a5f7-7389de0d5a3c,1 home st,Adelaide,South Australia,5006,2016-10-23 11:33:23,2016-10-23 11:33:23,726be070-b520-11e5-9464-5b3f2a16f175,,0
931576c9-c61f-4eb4-8f91-9c0175e9afda,1 home st,Adelaide,South Australia,5006,2016-10-22 07:29:37,2016-10-22 07:29:37,726be070-b520-11e5-9464-5b3f2a16f175,,0
95faa33d-e0cb-4efc-9332-ce4abf8faee5,Lot 12 Panoramic Drive,Endeavour Heights 2,SA,5607,2016-11-03 04:12:23,2016-11-03 04:12:23,726be070-b520-11e5-9464-5b3f2a16f175,c84503c1-1f50-4be8-8927-1171afbd389a,31
963bd216-c698-4519-9fa3-e258059560de,29 Gledstanes Tce,Boston,SA,5606,2016-02-22 05:42:33,2016-02-22 05:42:33,726be070-b520-11e5-9464-5b3f2a16f175,acd36599-b09a-4a64-b1cb-665acfbe340b,31
96c59df9-be8f-4756-8cba-b1aa4d9d3c6b,464 Dolphin Drive,Dutton Bay West,South Australia,5607,2016-04-21 05:52:23,2016-04-21 05:52:23,726be070-b520-11e5-9464-5b3f2a16f175,29466fbb-5460-485e-83fb-c544b53beffc,31
9a0a20d2-d0b6-4bbb-aa3f-4f73b758f663,7 Tamblyn St,Port Augusta West,SA,5700,2017-12-14 00:07:17,2017-12-14 00:07:17,726be070-b520-11e5-9464-5b3f2a16f175,daaf926e-9fc3-4c32-ba0d-04b1208a3553,49
9cde0aa7-4659-4081-b5a3-34af05b61a6c,19 Davenport Ave,Stirling North,SA,5710,2016-11-29 00:25:45,2016-11-29 00:25:45,726be070-b520-11e5-9464-5b3f2a16f175,b67cebc7-a73d-47a9-b3c9-00cf8640e187,49
9e002dba-29fd-4bd5-bebb-db5581ae1d09,Lot 52 Laguna Avenue,Ceduna,SA,5690,2016-02-22 06:48:32,2016-02-22 06:48:32,726be070-b520-11e5-9464-5b3f2a16f175,217ae066-2554-42fd-9b6f-5a8223a408f2,12
